Nb_of_games_learned ; Nb_of_games_test ; Agent_game_won ; Random_game_won ; Recognized_states ; Total_states
400 ; 1000 ; 447 ; 304 ; 2650 ; 24000
1200 ; 1000 ; 549 ; 303 ; 4112 ; 24000
400 ; 1000 ; 416 ; 298 ; 2560 ; 24000
1200 ; 1000 ; 543 ; 305 ; 3924 ; 24000
400 ; 1000 ; 468 ; 301 ; 2680 ; 24000
400 ; 1000 ; 456 ; 305 ; 2529 ; 24000
400 ; 1000 ; 473 ; 308 ; 2653 ; 24000
400 ; 1000 ; 469 ; 295 ; 2570 ; 24000
400 ; 1000 ; 451 ; 284 ; 2490 ; 24000
400 ; 1000 ; 428 ; 299 ; 2578 ; 24000
400 ; 1000 ; 457 ; 336 ; 2655 ; 24000
400 ; 1000 ; 425 ; 299 ; 2501 ; 24000
400 ; 1000 ; 451 ; 317 ; 2581 ; 24000
400 ; 1000 ; 429 ; 287 ; 2464 ; 24000
1600 ; 1000 ; 565 ; 309 ; 4100 ; 24000
400 ; 1000 ; 452 ; 286 ; 2587 ; 24000
1600 ; 1000 ; 560 ; 306 ; 4184 ; 24000
400 ; 1000 ; 447 ; 312 ; 2466 ; 24000
1600 ; 1000 ; 550 ; 315 ; 4181 ; 24000
400 ; 1000 ; 450 ; 311 ; 2632 ; 24000
1600 ; 1000 ; 561 ; 298 ; 4196 ; 24000
400 ; 1000 ; 441 ; 314 ; 2518 ; 24000
1600 ; 1000 ; 576 ; 250 ; 4257 ; 24000
400 ; 1000 ; 458 ; 318 ; 2563 ; 24000
1600 ; 1000 ; 538 ; 297 ; 4170 ; 24000
1600 ; 1000 ; 547 ; 305 ; 4239 ; 24000
1600 ; 1000 ; 559 ; 294 ; 4224 ; 24000
1600 ; 1000 ; 572 ; 321 ; 4282 ; 24000
1600 ; 1000 ; 538 ; 316 ; 4203 ; 24000
1600 ; 1000 ; 569 ; 289 ; 4348 ; 24000
1600 ; 1000 ; 591 ; 303 ; 4302 ; 24000
1600 ; 1000 ; 557 ; 302 ; 4037 ; 24000
1600 ; 1000 ; 557 ; 310 ; 4246 ; 24000
200 ; 1000 ; 418 ; 293 ; 2063 ; 24000
1600 ; 1000 ; 587 ; 312 ; 4329 ; 24000
200 ; 1000 ; 435 ; 309 ; 2018 ; 24000
1600 ; 1000 ; 586 ; 325 ; 4473 ; 24000
200 ; 1000 ; 418 ; 311 ; 1948 ; 24000
1600 ; 1000 ; 551 ; 319 ; 4258 ; 24000
200 ; 1000 ; 402 ; 307 ; 1929 ; 24000
1600 ; 1000 ; 577 ; 309 ; 4373 ; 24000
200 ; 1000 ; 394 ; 313 ; 1931 ; 24000
1600 ; 1000 ; 540 ; 298 ; 4326 ; 24000
200 ; 1000 ; 410 ; 302 ; 1942 ; 24000
1600 ; 1000 ; 562 ; 290 ; 4308 ; 24000
200 ; 1000 ; 398 ; 311 ; 1915 ; 24000
200 ; 1000 ; 394 ; 300 ; 1952 ; 24000
200 ; 1000 ; 389 ; 278 ; 1823 ; 24000
200 ; 1000 ; 398 ; 301 ; 1894 ; 24000
200 ; 1000 ; 373 ; 300 ; 1826 ; 24000
200 ; 1000 ; 383 ; 285 ; 1848 ; 24000
200 ; 1000 ; 395 ; 328 ; 1951 ; 24000
200 ; 1000 ; 420 ; 304 ; 1984 ; 24000
2200 ; 1000 ; 581 ; 288 ; 4672 ; 24000
200 ; 1000 ; 388 ; 295 ; 1903 ; 24000
2200 ; 1000 ; 621 ; 305 ; 4728 ; 24000
200 ; 1000 ; 397 ; 307 ; 1899 ; 24000
2200 ; 1000 ; 599 ; 320 ; 4618 ; 24000
200 ; 1000 ; 398 ; 287 ; 1934 ; 24000
2200 ; 1000 ; 580 ; 308 ; 4604 ; 24000
200 ; 1000 ; 427 ; 284 ; 1962 ; 24000
2200 ; 1000 ; 555 ; 313 ; 4530 ; 24000
200 ; 1000 ; 401 ; 315 ; 1958 ; 24000
2200 ; 1000 ; 597 ; 286 ; 4645 ; 24000
200 ; 1000 ; 394 ; 316 ; 1830 ; 24000
2200 ; 1000 ; 598 ; 292 ; 4725 ; 24000
2200 ; 1000 ; 591 ; 278 ; 4839 ; 24000
2200 ; 1000 ; 593 ; 308 ; 4766 ; 24000
2200 ; 1000 ; 598 ; 301 ; 4838 ; 24000
2200 ; 1000 ; 566 ; 308 ; 4505 ; 24000
2200 ; 1000 ; 592 ; 293 ; 4793 ; 24000
2200 ; 1000 ; 585 ; 286 ; 4588 ; 24000
2200 ; 1000 ; 592 ; 289 ; 4633 ; 24000
5200 ; 1000 ; 646 ; 312 ; 5575 ; 24000
2200 ; 1000 ; 615 ; 311 ; 4826 ; 24000
5200 ; 1000 ; 671 ; 290 ; 5683 ; 24000
2200 ; 1000 ; 611 ; 297 ; 4702 ; 24000
5200 ; 1000 ; 651 ; 296 ; 5607 ; 24000
2200 ; 1000 ; 621 ; 316 ; 4838 ; 24000
5200 ; 1000 ; 649 ; 279 ; 5740 ; 24000
2200 ; 1000 ; 595 ; 313 ; 4731 ; 24000
5200 ; 1000 ; 631 ; 304 ; 5613 ; 24000
2200 ; 1000 ; 620 ; 310 ; 4800 ; 24000
5200 ; 1000 ; 627 ; 303 ; 5447 ; 24000
2200 ; 1000 ; 579 ; 280 ; 4620 ; 24000
5200 ; 1000 ; 635 ; 300 ; 5599 ; 24000
5200 ; 1000 ; 670 ; 287 ; 5942 ; 24000
5200 ; 1000 ; 649 ; 304 ; 5644 ; 24000
5200 ; 1000 ; 681 ; 270 ; 5930 ; 24000
5200 ; 1000 ; 639 ; 313 ; 5598 ; 24000
5200 ; 1000 ; 658 ; 301 ; 5949 ; 24000
5200 ; 1000 ; 638 ; 298 ; 5592 ; 24000
2400 ; 1000 ; 603 ; 297 ; 4953 ; 24000
5200 ; 1000 ; 666 ; 295 ; 6077 ; 24000
2400 ; 1000 ; 577 ; 323 ; 4770 ; 24000
5200 ; 1000 ; 669 ; 316 ; 5956 ; 24000
2400 ; 1000 ; 588 ; 300 ; 4836 ; 24000
5200 ; 1000 ; 670 ; 311 ; 6070 ; 24000
2400 ; 1000 ; 598 ; 296 ; 4859 ; 24000
5200 ; 1000 ; 668 ; 302 ; 5845 ; 24000
2400 ; 1000 ; 624 ; 319 ; 4945 ; 24000
5200 ; 1000 ; 658 ; 315 ; 5881 ; 24000
2400 ; 1000 ; 610 ; 300 ; 4908 ; 24000
5200 ; 1000 ; 676 ; 306 ; 5938 ; 24000
2400 ; 1000 ; 600 ; 300 ; 4914 ; 24000
5200 ; 1000 ; 658 ; 312 ; 5973 ; 24000
2400 ; 1000 ; 584 ; 274 ; 4837 ; 24000
2400 ; 1000 ; 583 ; 291 ; 4763 ; 24000
2400 ; 1000 ; 599 ; 305 ; 4797 ; 24000
2400 ; 1000 ; 629 ; 290 ; 4962 ; 24000
2400 ; 1000 ; 595 ; 319 ; 4880 ; 24000
2400 ; 1000 ; 591 ; 305 ; 4849 ; 24000
3400 ; 1000 ; 586 ; 283 ; 5048 ; 24000
2400 ; 1000 ; 590 ; 309 ; 4802 ; 24000
3400 ; 1000 ; 594 ; 295 ; 5003 ; 24000
2400 ; 1000 ; 604 ; 298 ; 4921 ; 24000
3400 ; 1000 ; 613 ; 307 ; 5119 ; 24000
2400 ; 1000 ; 610 ; 303 ; 4956 ; 24000
3400 ; 1000 ; 619 ; 307 ; 4988 ; 24000
2400 ; 1000 ; 594 ; 306 ; 4834 ; 24000
3400 ; 1000 ; 639 ; 307 ; 5200 ; 24000
2400 ; 1000 ; 618 ; 307 ; 4894 ; 24000
3400 ; 1000 ; 628 ; 315 ; 5221 ; 24000
2400 ; 1000 ; 607 ; 313 ; 4827 ; 24000
3400 ; 1000 ; 585 ; 292 ; 5053 ; 24000
2400 ; 1000 ; 616 ; 296 ; 4961 ; 24000
3400 ; 1000 ; 654 ; 282 ; 5165 ; 24000
3400 ; 1000 ; 613 ; 319 ; 5239 ; 24000
3400 ; 1000 ; 616 ; 289 ; 5108 ; 24000
3400 ; 1000 ; 627 ; 306 ; 5211 ; 24000
3400 ; 1000 ; 609 ; 287 ; 5022 ; 24000
3400 ; 1000 ; 629 ; 312 ; 5385 ; 24000
2800 ; 1000 ; 619 ; 303 ; 5123 ; 24000
3400 ; 1000 ; 647 ; 301 ; 5316 ; 24000
2800 ; 1000 ; 592 ; 282 ; 5163 ; 24000
3400 ; 1000 ; 643 ; 310 ; 5375 ; 24000
2800 ; 1000 ; 606 ; 310 ; 5027 ; 24000
3400 ; 1000 ; 634 ; 300 ; 5271 ; 24000
2800 ; 1000 ; 619 ; 287 ; 5021 ; 24000
3400 ; 1000 ; 679 ; 323 ; 5395 ; 24000
2800 ; 1000 ; 620 ; 302 ; 5184 ; 24000
3400 ; 1000 ; 621 ; 310 ; 5270 ; 24000
2800 ; 1000 ; 609 ; 297 ; 5010 ; 24000
3400 ; 1000 ; 595 ; 308 ; 5261 ; 24000
2800 ; 1000 ; 576 ; 316 ; 4990 ; 24000
3400 ; 1000 ; 596 ; 305 ; 5187 ; 24000
2800 ; 1000 ; 614 ; 305 ; 5121 ; 24000
2800 ; 1000 ; 616 ; 300 ; 5111 ; 24000
2800 ; 1000 ; 613 ; 284 ; 5115 ; 24000
2800 ; 1000 ; 605 ; 309 ; 4994 ; 24000
2800 ; 1000 ; 585 ; 315 ; 4986 ; 24000
2800 ; 1000 ; 611 ; 308 ; 5037 ; 24000
3800 ; 1000 ; 637 ; 285 ; 5717 ; 24000
2800 ; 1000 ; 599 ; 304 ; 5131 ; 24000
3800 ; 1000 ; 648 ; 324 ; 5709 ; 24000
2800 ; 1000 ; 606 ; 302 ; 5005 ; 24000
3800 ; 1000 ; 634 ; 304 ; 5728 ; 24000
2800 ; 1000 ; 616 ; 331 ; 5204 ; 24000
3800 ; 1000 ; 653 ; 298 ; 5781 ; 24000
3800 ; 1000 ; 631 ; 299 ; 5613 ; 24000
2800 ; 1000 ; 592 ; 299 ; 4977 ; 24000
3800 ; 1000 ; 627 ; 292 ; 5598 ; 24000
2800 ; 1000 ; 605 ; 302 ; 5013 ; 24000
3800 ; 1000 ; 635 ; 313 ; 5781 ; 24000
2800 ; 1000 ; 607 ; 303 ; 4909 ; 24000
3800 ; 1000 ; 628 ; 311 ; 5628 ; 24000
2800 ; 1000 ; 604 ; 298 ; 5074 ; 24000
3800 ; 1000 ; 648 ; 316 ; 5710 ; 24000
3800 ; 1000 ; 621 ; 307 ; 5427 ; 24000
3800 ; 1000 ; 631 ; 296 ; 5632 ; 24000
3800 ; 1000 ; 653 ; 309 ; 5525 ; 24000
4800 ; 1000 ; 691 ; 304 ; 5984 ; 24000
3800 ; 1000 ; 678 ; 321 ; 5473 ; 24000
4800 ; 1000 ; 656 ; 305 ; 5950 ; 24000
3800 ; 1000 ; 644 ; 302 ; 5515 ; 24000
4800 ; 1000 ; 662 ; 317 ; 5798 ; 24000
3800 ; 1000 ; 665 ; 299 ; 5550 ; 24000
4800 ; 1000 ; 634 ; 277 ; 5718 ; 24000
3800 ; 1000 ; 655 ; 290 ; 5503 ; 24000
4800 ; 1000 ; 649 ; 294 ; 5836 ; 24000
3800 ; 1000 ; 620 ; 303 ; 5383 ; 24000
4800 ; 1000 ; 646 ; 325 ; 5654 ; 24000
3800 ; 1000 ; 664 ; 311 ; 5599 ; 24000
4800 ; 1000 ; 677 ; 283 ; 5995 ; 24000
3800 ; 1000 ; 630 ; 293 ; 5430 ; 24000
4800 ; 1000 ; 642 ; 308 ; 5706 ; 24000
3800 ; 1000 ; 642 ; 297 ; 5446 ; 24000
4800 ; 1000 ; 637 ; 308 ; 5779 ; 24000
4800 ; 1000 ; 661 ; 298 ; 5827 ; 24000
4800 ; 1000 ; 634 ; 313 ; 5699 ; 24000
4800 ; 1000 ; 651 ; 285 ; 5853 ; 24000
3000 ; 1000 ; 614 ; 290 ; 5095 ; 24000
4800 ; 1000 ; 679 ; 326 ; 5855 ; 24000
3000 ; 1000 ; 600 ; 306 ; 5016 ; 24000
4800 ; 1000 ; 668 ; 308 ; 5895 ; 24000
3000 ; 1000 ; 620 ; 313 ; 5143 ; 24000
4800 ; 1000 ; 656 ; 323 ; 5811 ; 24000
3000 ; 1000 ; 602 ; 300 ; 5071 ; 24000
4800 ; 1000 ; 687 ; 311 ; 5923 ; 24000
3000 ; 1000 ; 629 ; 298 ; 5071 ; 24000
4800 ; 1000 ; 659 ; 321 ; 5805 ; 24000
3000 ; 1000 ; 581 ; 304 ; 4945 ; 24000
4800 ; 1000 ; 664 ; 285 ; 5857 ; 24000
3000 ; 1000 ; 606 ; 297 ; 5179 ; 24000
4800 ; 1000 ; 646 ; 288 ; 5644 ; 24000
3000 ; 1000 ; 608 ; 304 ; 5159 ; 24000
4800 ; 1000 ; 668 ; 284 ; 5933 ; 24000
3000 ; 1000 ; 603 ; 313 ; 5081 ; 24000
3000 ; 1000 ; 648 ; 280 ; 5181 ; 24000
3000 ; 1000 ; 627 ; 274 ; 5180 ; 24000
3000 ; 1000 ; 618 ; 291 ; 5267 ; 24000
3600 ; 1000 ; 610 ; 307 ; 5403 ; 24000
3000 ; 1000 ; 607 ; 311 ; 5166 ; 24000
3600 ; 1000 ; 620 ; 289 ; 5445 ; 24000
3600 ; 1000 ; 643 ; 317 ; 5520 ; 24000
3000 ; 1000 ; 617 ; 326 ; 5137 ; 24000
3600 ; 1000 ; 604 ; 295 ; 5270 ; 24000
3000 ; 1000 ; 626 ; 300 ; 5185 ; 24000
3600 ; 1000 ; 635 ; 289 ; 5547 ; 24000
3000 ; 1000 ; 621 ; 269 ; 5155 ; 24000
3600 ; 1000 ; 657 ; 301 ; 5443 ; 24000
3000 ; 1000 ; 605 ; 328 ; 5020 ; 24000
3600 ; 1000 ; 617 ; 315 ; 5372 ; 24000
3000 ; 1000 ; 631 ; 309 ; 5097 ; 24000
3600 ; 1000 ; 638 ; 345 ; 5271 ; 24000
3000 ; 1000 ; 635 ; 312 ; 5129 ; 24000
3600 ; 1000 ; 638 ; 292 ; 5355 ; 24000
3000 ; 1000 ; 608 ; 311 ; 5053 ; 24000
3600 ; 1000 ; 633 ; 305 ; 5509 ; 24000
3600 ; 1000 ; 649 ; 314 ; 5454 ; 24000
3600 ; 1000 ; 601 ; 292 ; 5373 ; 24000
3600 ; 1000 ; 628 ; 299 ; 5372 ; 24000
3600 ; 1000 ; 621 ; 305 ; 5302 ; 24000
3600 ; 1000 ; 634 ; 309 ; 5419 ; 24000
3600 ; 1000 ; 615 ; 285 ; 5298 ; 24000
3600 ; 1000 ; 618 ; 293 ; 5386 ; 24000
3600 ; 1000 ; 636 ; 303 ; 5413 ; 24000
3600 ; 1000 ; 677 ; 318 ; 5489 ; 24000
3600 ; 1000 ; 612 ; 289 ; 5316 ; 24000
3600 ; 1000 ; 630 ; 307 ; 5363 ; 24000
3600 ; 1000 ; 651 ; 305 ; 5390 ; 24000
3600 ; 1000 ; 629 ; 314 ; 5362 ; 24000
3600 ; 1000 ; 634 ; 306 ; 5340 ; 24000
3600 ; 1000 ; 641 ; 293 ; 5454 ; 24000
3600 ; 1000 ; 637 ; 322 ; 5470 ; 24000
3600 ; 1000 ; 631 ; 327 ; 5361 ; 24000
3600 ; 1000 ; 633 ; 308 ; 5324 ; 24000
3600 ; 1000 ; 637 ; 303 ; 5476 ; 24000
3600 ; 1000 ; 644 ; 301 ; 5530 ; 24000
3600 ; 1000 ; 624 ; 301 ; 5529 ; 24000
200 ; 1000 ; 427 ; 326 ; 1930 ; 24000
3600 ; 1000 ; 624 ; 318 ; 5444 ; 24000
200 ; 1000 ; 383 ; 268 ; 1782 ; 24000
3600 ; 1000 ; 658 ; 337 ; 5497 ; 24000
200 ; 1000 ; 406 ; 303 ; 1870 ; 24000
3600 ; 1000 ; 625 ; 289 ; 5447 ; 24000
200 ; 1000 ; 408 ; 312 ; 1885 ; 24000
3600 ; 1000 ; 645 ; 312 ; 5566 ; 24000
200 ; 1000 ; 414 ; 300 ; 1883 ; 24000
3600 ; 1000 ; 639 ; 303 ; 5529 ; 24000
200 ; 1000 ; 438 ; 295 ; 1828 ; 24000
3600 ; 1000 ; 627 ; 303 ; 5451 ; 24000
200 ; 1000 ; 400 ; 321 ; 1819 ; 24000
3600 ; 1000 ; 654 ; 314 ; 5503 ; 24000
200 ; 1000 ; 409 ; 293 ; 1871 ; 24000
3600 ; 1000 ; 642 ; 286 ; 5407 ; 24000
200 ; 1000 ; 406 ; 317 ; 1848 ; 24000
200 ; 1000 ; 404 ; 294 ; 1806 ; 24000
3600 ; 1000 ; 651 ; 326 ; 5352 ; 24000
4200 ; 1000 ; 641 ; 303 ; 5853 ; 24000
200 ; 1000 ; 405 ; 299 ; 1939 ; 24000
4200 ; 1000 ; 641 ; 294 ; 5871 ; 24000
200 ; 1000 ; 388 ; 289 ; 1885 ; 24000
4200 ; 1000 ; 659 ; 307 ; 5871 ; 24000
200 ; 1000 ; 390 ; 310 ; 1933 ; 24000
4200 ; 1000 ; 669 ; 298 ; 6045 ; 24000
200 ; 1000 ; 422 ; 292 ; 1907 ; 24000
4200 ; 1000 ; 683 ; 312 ; 5790 ; 24000
200 ; 1000 ; 390 ; 293 ; 1858 ; 24000
4200 ; 1000 ; 637 ; 325 ; 5787 ; 24000
200 ; 1000 ; 468 ; 312 ; 2088 ; 24000
4200 ; 1000 ; 636 ; 292 ; 5853 ; 24000
200 ; 1000 ; 420 ; 284 ; 1930 ; 24000
4200 ; 1000 ; 638 ; 314 ; 5852 ; 24000
200 ; 1000 ; 428 ; 296 ; 1933 ; 24000
4200 ; 1000 ; 643 ; 273 ; 5857 ; 24000
200 ; 1000 ; 415 ; 303 ; 1932 ; 24000
4200 ; 1000 ; 644 ; 313 ; 5950 ; 24000
200 ; 1000 ; 443 ; 294 ; 1984 ; 24000
1200 ; 1000 ; 554 ; 305 ; 3811 ; 24000
4200 ; 1000 ; 624 ; 299 ; 5513 ; 24000
1200 ; 1000 ; 522 ; 299 ; 3735 ; 24000
4200 ; 1000 ; 643 ; 324 ; 5641 ; 24000
1200 ; 1000 ; 536 ; 292 ; 3880 ; 24000
4200 ; 1000 ; 666 ; 306 ; 5659 ; 24000
1200 ; 1000 ; 544 ; 307 ; 3863 ; 24000
4200 ; 1000 ; 642 ; 292 ; 5693 ; 24000
1200 ; 1000 ; 511 ; 305 ; 3689 ; 24000
4200 ; 1000 ; 657 ; 304 ; 5636 ; 24000
1200 ; 1000 ; 511 ; 307 ; 3693 ; 24000
4200 ; 1000 ; 657 ; 305 ; 5604 ; 24000
1200 ; 1000 ; 527 ; 285 ; 3809 ; 24000
4200 ; 1000 ; 653 ; 285 ; 5608 ; 24000
1200 ; 1000 ; 552 ; 301 ; 3832 ; 24000
4200 ; 1000 ; 642 ; 320 ; 5505 ; 24000
1200 ; 1000 ; 549 ; 318 ; 3745 ; 24000
4200 ; 1000 ; 623 ; 273 ; 5660 ; 24000
1200 ; 1000 ; 528 ; 288 ; 3848 ; 24000
4200 ; 1000 ; 636 ; 298 ; 5592 ; 24000
4200 ; 1000 ; 640 ; 278 ; 5786 ; 24000
1200 ; 1000 ; 554 ; 317 ; 3922 ; 24000
4200 ; 1000 ; 641 ; 327 ; 5817 ; 24000
1200 ; 1000 ; 568 ; 303 ; 3961 ; 24000
4200 ; 1000 ; 629 ; 288 ; 5772 ; 24000
1200 ; 1000 ; 553 ; 306 ; 3980 ; 24000
4200 ; 1000 ; 663 ; 301 ; 5920 ; 24000
1200 ; 1000 ; 528 ; 313 ; 3756 ; 24000
4200 ; 1000 ; 642 ; 293 ; 5820 ; 24000
1200 ; 1000 ; 538 ; 309 ; 3882 ; 24000
4200 ; 1000 ; 654 ; 305 ; 5817 ; 24000
1200 ; 1000 ; 569 ; 290 ; 4034 ; 24000
4200 ; 1000 ; 650 ; 284 ; 5818 ; 24000
1200 ; 1000 ; 569 ; 281 ; 3995 ; 24000
4200 ; 1000 ; 663 ; 294 ; 5814 ; 24000
1200 ; 1000 ; 532 ; 317 ; 3874 ; 24000
4200 ; 1000 ; 627 ; 293 ; 5847 ; 24000
1200 ; 1000 ; 540 ; 333 ; 3905 ; 24000
4200 ; 1000 ; 641 ; 307 ; 5818 ; 24000
1200 ; 1000 ; 564 ; 283 ; 3925 ; 24000
3200 ; 1000 ; 616 ; 306 ; 4943 ; 24000
4200 ; 1000 ; 639 ; 285 ; 5536 ; 24000
3200 ; 1000 ; 614 ; 297 ; 5135 ; 24000
3200 ; 1000 ; 613 ; 285 ; 5023 ; 24000
4200 ; 1000 ; 642 ; 304 ; 5528 ; 24000
3200 ; 1000 ; 606 ; 317 ; 4961 ; 24000
4200 ; 1000 ; 644 ; 306 ; 5502 ; 24000
3200 ; 1000 ; 598 ; 280 ; 4852 ; 24000
4200 ; 1000 ; 648 ; 305 ; 5686 ; 24000
3200 ; 1000 ; 647 ; 301 ; 5195 ; 24000
4200 ; 1000 ; 630 ; 300 ; 5601 ; 24000
3200 ; 1000 ; 595 ; 293 ; 4949 ; 24000
4200 ; 1000 ; 633 ; 309 ; 5683 ; 24000
3200 ; 1000 ; 558 ; 304 ; 4877 ; 24000
4200 ; 1000 ; 640 ; 288 ; 5467 ; 24000
3200 ; 1000 ; 620 ; 314 ; 5080 ; 24000
4200 ; 1000 ; 654 ; 311 ; 5572 ; 24000
3200 ; 1000 ; 613 ; 299 ; 4972 ; 24000
4200 ; 1000 ; 638 ; 302 ; 5533 ; 24000
4200 ; 1000 ; 652 ; 288 ; 5435 ; 24000
4200 ; 1000 ; 621 ; 329 ; 5488 ; 24000
4200 ; 1000 ; 645 ; 318 ; 5440 ; 24000
3200 ; 1000 ; 630 ; 272 ; 5352 ; 24000
4200 ; 1000 ; 615 ; 291 ; 5339 ; 24000
3200 ; 1000 ; 642 ; 271 ; 5391 ; 24000
4200 ; 1000 ; 658 ; 307 ; 5445 ; 24000
3200 ; 1000 ; 606 ; 293 ; 5342 ; 24000
4200 ; 1000 ; 624 ; 298 ; 5434 ; 24000
3200 ; 1000 ; 637 ; 295 ; 5341 ; 24000
4200 ; 1000 ; 632 ; 313 ; 5374 ; 24000
3200 ; 1000 ; 645 ; 310 ; 5323 ; 24000
4200 ; 1000 ; 649 ; 313 ; 5413 ; 24000
3200 ; 1000 ; 625 ; 314 ; 5245 ; 24000
4200 ; 1000 ; 650 ; 294 ; 5377 ; 24000
3200 ; 1000 ; 644 ; 300 ; 5438 ; 24000
4200 ; 1000 ; 635 ; 310 ; 5286 ; 24000
3200 ; 1000 ; 637 ; 320 ; 5340 ; 24000
4200 ; 1000 ; 638 ; 320 ; 5474 ; 24000
3200 ; 1000 ; 661 ; 306 ; 5466 ; 24000
5200 ; 1000 ; 682 ; 303 ; 6001 ; 24000
3200 ; 1000 ; 641 ; 312 ; 5301 ; 24000
5200 ; 1000 ; 643 ; 321 ; 5920 ; 24000
4200 ; 1000 ; 660 ; 306 ; 5753 ; 24000
5200 ; 1000 ; 641 ; 315 ; 5808 ; 24000
4200 ; 1000 ; 625 ; 281 ; 5505 ; 24000
5200 ; 1000 ; 655 ; 316 ; 5893 ; 24000
4200 ; 1000 ; 652 ; 294 ; 5706 ; 24000
5200 ; 1000 ; 657 ; 333 ; 5899 ; 24000
4200 ; 1000 ; 642 ; 307 ; 5581 ; 24000
5200 ; 1000 ; 631 ; 318 ; 5782 ; 24000
4200 ; 1000 ; 668 ; 313 ; 5681 ; 24000
5200 ; 1000 ; 668 ; 300 ; 5944 ; 24000
4200 ; 1000 ; 652 ; 304 ; 5575 ; 24000
5200 ; 1000 ; 645 ; 301 ; 5844 ; 24000
4200 ; 1000 ; 668 ; 299 ; 5803 ; 24000
5200 ; 1000 ; 638 ; 282 ; 5934 ; 24000
4200 ; 1000 ; 680 ; 312 ; 5771 ; 24000
5200 ; 1000 ; 631 ; 317 ; 5852 ; 24000
4200 ; 1000 ; 648 ; 302 ; 5587 ; 24000
5000 ; 1000 ; 645 ; 312 ; 5773 ; 24000
4200 ; 1000 ; 633 ; 325 ; 5614 ; 24000
5000 ; 1000 ; 628 ; 314 ; 5709 ; 24000
5200 ; 1000 ; 639 ; 291 ; 5908 ; 24000
5000 ; 1000 ; 645 ; 282 ; 5829 ; 24000
5200 ; 1000 ; 655 ; 275 ; 5842 ; 24000
5000 ; 1000 ; 656 ; 298 ; 5660 ; 24000
5200 ; 1000 ; 632 ; 296 ; 5871 ; 24000
5000 ; 1000 ; 673 ; 298 ; 5896 ; 24000
5200 ; 1000 ; 680 ; 311 ; 5995 ; 24000
5000 ; 1000 ; 663 ; 306 ; 5824 ; 24000
5200 ; 1000 ; 649 ; 288 ; 5893 ; 24000
5000 ; 1000 ; 637 ; 307 ; 5835 ; 24000
5200 ; 1000 ; 693 ; 330 ; 6039 ; 24000
5000 ; 1000 ; 641 ; 307 ; 5811 ; 24000
5200 ; 1000 ; 672 ; 292 ; 5929 ; 24000
5000 ; 1000 ; 658 ; 313 ; 5905 ; 24000
5200 ; 1000 ; 646 ; 299 ; 5938 ; 24000
5000 ; 1000 ; 646 ; 324 ; 5828 ; 24000
5200 ; 1000 ; 661 ; 295 ; 5984 ; 24000
3200 ; 1000 ; 655 ; 305 ; 5417 ; 24000
5200 ; 1000 ; 639 ; 329 ; 5809 ; 24000
3200 ; 1000 ; 622 ; 312 ; 5297 ; 24000
5000 ; 1000 ; 656 ; 306 ; 5923 ; 24000
3200 ; 1000 ; 630 ; 297 ; 5384 ; 24000
3200 ; 1000 ; 622 ; 310 ; 5346 ; 24000
5000 ; 1000 ; 668 ; 312 ; 6107 ; 24000
3200 ; 1000 ; 633 ; 297 ; 5396 ; 24000
5000 ; 1000 ; 676 ; 286 ; 5899 ; 24000
3200 ; 1000 ; 631 ; 311 ; 5463 ; 24000
5000 ; 1000 ; 671 ; 300 ; 5947 ; 24000
3200 ; 1000 ; 654 ; 284 ; 5455 ; 24000
5000 ; 1000 ; 665 ; 331 ; 5770 ; 24000
3200 ; 1000 ; 632 ; 309 ; 5448 ; 24000
5000 ; 1000 ; 651 ; 310 ; 5865 ; 24000
3200 ; 1000 ; 638 ; 315 ; 5424 ; 24000
5000 ; 1000 ; 677 ; 272 ; 5831 ; 24000
3200 ; 1000 ; 613 ; 292 ; 5394 ; 24000
5000 ; 1000 ; 677 ; 294 ; 5988 ; 24000
1000 ; 1000 ; 503 ; 292 ; 3620 ; 24000
5000 ; 1000 ; 658 ; 305 ; 5916 ; 24000
1000 ; 1000 ; 518 ; 296 ; 3726 ; 24000
5000 ; 1000 ; 659 ; 281 ; 5846 ; 24000
1000 ; 1000 ; 511 ; 288 ; 3709 ; 24000
3200 ; 1000 ; 604 ; 317 ; 5106 ; 24000
1000 ; 1000 ; 513 ; 327 ; 3758 ; 24000
3200 ; 1000 ; 614 ; 271 ; 5285 ; 24000
1000 ; 1000 ; 530 ; 307 ; 3712 ; 24000
3200 ; 1000 ; 634 ; 282 ; 5301 ; 24000
1000 ; 1000 ; 547 ; 298 ; 3781 ; 24000
3200 ; 1000 ; 649 ; 302 ; 5416 ; 24000
1000 ; 1000 ; 531 ; 317 ; 3821 ; 24000
3200 ; 1000 ; 630 ; 308 ; 5289 ; 24000
1000 ; 1000 ; 529 ; 300 ; 3701 ; 24000
3200 ; 1000 ; 614 ; 301 ; 5174 ; 24000
1000 ; 1000 ; 489 ; 310 ; 3692 ; 24000
3200 ; 1000 ; 608 ; 308 ; 5131 ; 24000
1000 ; 1000 ; 544 ; 288 ; 3892 ; 24000
3200 ; 1000 ; 612 ; 283 ; 5165 ; 24000
3800 ; 1000 ; 637 ; 309 ; 5313 ; 24000
3200 ; 1000 ; 606 ; 297 ; 5280 ; 24000
3800 ; 1000 ; 632 ; 296 ; 5289 ; 24000
3200 ; 1000 ; 631 ; 333 ; 5285 ; 24000
