Nb_of_games_learned ; Nb_of_games_test ; Agent_game_won ; Random_game_won ; Recognized_states ; Total_states
402000 ; 1000 ; 812 ; 300 ; 14556 ; 24000
70000 ; 1000 ; 865 ; 279 ; 12659 ; 24000
300000 ; 1000 ; 826 ; 305 ; 14482 ; 24000
402000 ; 1000 ; 847 ; 291 ; 14587 ; 24000
300000 ; 1000 ; 837 ; 327 ; 14619 ; 24000
70000 ; 1000 ; 859 ; 318 ; 12868 ; 24000
402000 ; 1000 ; 833 ; 336 ; 14426 ; 24000
300000 ; 1000 ; 862 ; 271 ; 14642 ; 24000
70000 ; 1000 ; 882 ; 315 ; 12812 ; 24000
402000 ; 1000 ; 855 ; 322 ; 14570 ; 24000
300000 ; 1000 ; 851 ; 295 ; 14595 ; 24000
70000 ; 1000 ; 868 ; 313 ; 12799 ; 24000
402000 ; 1000 ; 842 ; 309 ; 14521 ; 24000
300000 ; 1000 ; 859 ; 312 ; 14643 ; 24000
70000 ; 1000 ; 842 ; 304 ; 12706 ; 24000
402000 ; 1000 ; 842 ; 293 ; 14560 ; 24000
300000 ; 1000 ; 866 ; 327 ; 14711 ; 24000
70000 ; 1000 ; 856 ; 298 ; 12803 ; 24000
402000 ; 1000 ; 855 ; 308 ; 14524 ; 24000
300000 ; 1000 ; 851 ; 286 ; 14650 ; 24000
70000 ; 1000 ; 851 ; 298 ; 12771 ; 24000
402000 ; 1000 ; 834 ; 284 ; 14500 ; 24000
300000 ; 1000 ; 838 ; 296 ; 14560 ; 24000
70000 ; 1000 ; 857 ; 319 ; 12822 ; 24000
402000 ; 1000 ; 830 ; 316 ; 14450 ; 24000
402000 ; 1000 ; 829 ; 298 ; 14474 ; 24000
288000 ; 1000 ; 838 ; 316 ; 14524 ; 24000
402000 ; 1000 ; 877 ; 284 ; 14757 ; 24000
288000 ; 1000 ; 866 ; 316 ; 14527 ; 24000
402000 ; 1000 ; 873 ; 309 ; 14589 ; 24000
288000 ; 1000 ; 835 ; 283 ; 14534 ; 24000
402000 ; 1000 ; 878 ; 307 ; 14665 ; 24000
430000 ; 1000 ; 842 ; 314 ; 14613 ; 24000
288000 ; 1000 ; 847 ; 293 ; 14524 ; 24000
402000 ; 1000 ; 884 ; 282 ; 14586 ; 24000
430000 ; 1000 ; 845 ; 302 ; 14694 ; 24000
288000 ; 1000 ; 852 ; 300 ; 14563 ; 24000
402000 ; 1000 ; 876 ; 313 ; 14681 ; 24000
430000 ; 1000 ; 854 ; 294 ; 14674 ; 24000
288000 ; 1000 ; 871 ; 326 ; 14610 ; 24000
402000 ; 1000 ; 864 ; 311 ; 14581 ; 24000
430000 ; 1000 ; 817 ; 292 ; 14601 ; 24000
288000 ; 1000 ; 849 ; 321 ; 14467 ; 24000
430000 ; 1000 ; 820 ; 309 ; 14748 ; 24000
402000 ; 1000 ; 873 ; 346 ; 14563 ; 24000
288000 ; 1000 ; 862 ; 305 ; 14579 ; 24000
430000 ; 1000 ; 825 ; 293 ; 14645 ; 24000
402000 ; 1000 ; 868 ; 284 ; 14615 ; 24000
288000 ; 1000 ; 841 ; 327 ; 14539 ; 24000
430000 ; 1000 ; 855 ; 335 ; 14604 ; 24000
402000 ; 1000 ; 866 ; 339 ; 14609 ; 24000
288000 ; 1000 ; 862 ; 293 ; 14756 ; 24000
430000 ; 1000 ; 824 ; 321 ; 14564 ; 24000
402000 ; 1000 ; 878 ; 324 ; 14626 ; 24000
430000 ; 1000 ; 845 ; 283 ; 14703 ; 24000
62000 ; 1000 ; 856 ; 288 ; 12710 ; 24000
430000 ; 1000 ; 833 ; 330 ; 14702 ; 24000
62000 ; 1000 ; 856 ; 321 ; 12847 ; 24000
62000 ; 1000 ; 837 ; 294 ; 12673 ; 24000
430000 ; 1000 ; 888 ; 325 ; 14734 ; 24000
62000 ; 1000 ; 854 ; 277 ; 12740 ; 24000
430000 ; 1000 ; 879 ; 305 ; 14774 ; 24000
62000 ; 1000 ; 844 ; 315 ; 12770 ; 24000
378000 ; 1000 ; 836 ; 314 ; 14446 ; 24000
430000 ; 1000 ; 884 ; 278 ; 14672 ; 24000
62000 ; 1000 ; 867 ; 305 ; 12917 ; 24000
378000 ; 1000 ; 835 ; 331 ; 14440 ; 24000
62000 ; 1000 ; 837 ; 288 ; 12702 ; 24000
378000 ; 1000 ; 835 ; 322 ; 14429 ; 24000
430000 ; 1000 ; 865 ; 302 ; 14620 ; 24000
62000 ; 1000 ; 846 ; 308 ; 12782 ; 24000
378000 ; 1000 ; 837 ; 296 ; 14477 ; 24000
430000 ; 1000 ; 887 ; 288 ; 14720 ; 24000
62000 ; 1000 ; 843 ; 287 ; 12779 ; 24000
378000 ; 1000 ; 864 ; 314 ; 14550 ; 24000
430000 ; 1000 ; 876 ; 284 ; 14643 ; 24000
378000 ; 1000 ; 828 ; 296 ; 14486 ; 24000
62000 ; 1000 ; 835 ; 303 ; 12699 ; 24000
430000 ; 1000 ; 851 ; 307 ; 14663 ; 24000
378000 ; 1000 ; 838 ; 305 ; 14515 ; 24000
430000 ; 1000 ; 846 ; 288 ; 14547 ; 24000
378000 ; 1000 ; 826 ; 329 ; 14523 ; 24000
430000 ; 1000 ; 872 ; 291 ; 14762 ; 24000
378000 ; 1000 ; 828 ; 290 ; 14615 ; 24000
430000 ; 1000 ; 880 ; 279 ; 14674 ; 24000
324000 ; 1000 ; 859 ; 317 ; 14662 ; 24000
378000 ; 1000 ; 840 ; 283 ; 14576 ; 24000
324000 ; 1000 ; 861 ; 302 ; 14679 ; 24000
324000 ; 1000 ; 864 ; 297 ; 14638 ; 24000
150000 ; 1000 ; 828 ; 282 ; 13631 ; 24000
324000 ; 1000 ; 865 ; 289 ; 14691 ; 24000
378000 ; 1000 ; 882 ; 303 ; 14503 ; 24000
150000 ; 1000 ; 830 ; 312 ; 13514 ; 24000
324000 ; 1000 ; 851 ; 310 ; 14687 ; 24000
378000 ; 1000 ; 859 ; 301 ; 14529 ; 24000
150000 ; 1000 ; 818 ; 317 ; 13522 ; 24000
324000 ; 1000 ; 847 ; 296 ; 14567 ; 24000
378000 ; 1000 ; 891 ; 288 ; 14467 ; 24000
150000 ; 1000 ; 816 ; 275 ; 13500 ; 24000
324000 ; 1000 ; 845 ; 315 ; 14645 ; 24000
378000 ; 1000 ; 873 ; 285 ; 14516 ; 24000
150000 ; 1000 ; 820 ; 318 ; 13586 ; 24000
324000 ; 1000 ; 860 ; 294 ; 14752 ; 24000
378000 ; 1000 ; 850 ; 302 ; 14575 ; 24000
150000 ; 1000 ; 821 ; 300 ; 13486 ; 24000
324000 ; 1000 ; 864 ; 325 ; 14620 ; 24000
378000 ; 1000 ; 862 ; 295 ; 14532 ; 24000
150000 ; 1000 ; 825 ; 296 ; 13575 ; 24000
324000 ; 1000 ; 863 ; 301 ; 14602 ; 24000
378000 ; 1000 ; 867 ; 289 ; 14546 ; 24000
150000 ; 1000 ; 831 ; 299 ; 13589 ; 24000
378000 ; 1000 ; 887 ; 292 ; 14727 ; 24000
150000 ; 1000 ; 816 ; 336 ; 13531 ; 24000
148000 ; 1000 ; 860 ; 289 ; 13701 ; 24000
378000 ; 1000 ; 877 ; 288 ; 14637 ; 24000
150000 ; 1000 ; 834 ; 304 ; 13491 ; 24000
148000 ; 1000 ; 848 ; 315 ; 13806 ; 24000
378000 ; 1000 ; 881 ; 275 ; 14652 ; 24000
148000 ; 1000 ; 845 ; 287 ; 13696 ; 24000
36000 ; 1000 ; 811 ; 270 ; 11977 ; 24000
148000 ; 1000 ; 855 ; 306 ; 13708 ; 24000
36000 ; 1000 ; 820 ; 301 ; 12053 ; 24000
150000 ; 1000 ; 853 ; 297 ; 13525 ; 24000
148000 ; 1000 ; 856 ; 313 ; 13752 ; 24000
36000 ; 1000 ; 788 ; 303 ; 11861 ; 24000
150000 ; 1000 ; 864 ; 330 ; 13589 ; 24000
148000 ; 1000 ; 867 ; 321 ; 13818 ; 24000
36000 ; 1000 ; 815 ; 291 ; 11932 ; 24000
148000 ; 1000 ; 834 ; 304 ; 13776 ; 24000
150000 ; 1000 ; 849 ; 321 ; 13547 ; 24000
36000 ; 1000 ; 818 ; 300 ; 11946 ; 24000
148000 ; 1000 ; 855 ; 304 ; 13841 ; 24000
150000 ; 1000 ; 866 ; 297 ; 13493 ; 24000
36000 ; 1000 ; 800 ; 317 ; 11870 ; 24000
148000 ; 1000 ; 840 ; 303 ; 13787 ; 24000
150000 ; 1000 ; 854 ; 284 ; 13535 ; 24000
36000 ; 1000 ; 806 ; 301 ; 12139 ; 24000
148000 ; 1000 ; 863 ; 289 ; 13758 ; 24000
150000 ; 1000 ; 886 ; 305 ; 13588 ; 24000
36000 ; 1000 ; 817 ; 269 ; 12008 ; 24000
150000 ; 1000 ; 869 ; 316 ; 13520 ; 24000
36000 ; 1000 ; 788 ; 294 ; 11955 ; 24000
28000 ; 1000 ; 846 ; 297 ; 12207 ; 24000
36000 ; 1000 ; 795 ; 299 ; 11993 ; 24000
150000 ; 1000 ; 864 ; 302 ; 13476 ; 24000
28000 ; 1000 ; 820 ; 322 ; 12149 ; 24000
150000 ; 1000 ; 852 ; 306 ; 13480 ; 24000
50000 ; 1000 ; 833 ; 304 ; 12409 ; 24000
28000 ; 1000 ; 815 ; 302 ; 12038 ; 24000
150000 ; 1000 ; 883 ; 321 ; 13584 ; 24000
50000 ; 1000 ; 817 ; 302 ; 12496 ; 24000
28000 ; 1000 ; 823 ; 291 ; 12079 ; 24000
50000 ; 1000 ; 801 ; 317 ; 12289 ; 24000
28000 ; 1000 ; 812 ; 300 ; 12086 ; 24000
36000 ; 1000 ; 854 ; 307 ; 12254 ; 24000
50000 ; 1000 ; 820 ; 284 ; 12404 ; 24000
28000 ; 1000 ; 815 ; 292 ; 12102 ; 24000
36000 ; 1000 ; 848 ; 289 ; 12062 ; 24000
50000 ; 1000 ; 812 ; 303 ; 12271 ; 24000
28000 ; 1000 ; 818 ; 315 ; 12085 ; 24000
36000 ; 1000 ; 860 ; 292 ; 12231 ; 24000
50000 ; 1000 ; 837 ; 267 ; 12567 ; 24000
28000 ; 1000 ; 840 ; 310 ; 12118 ; 24000
36000 ; 1000 ; 851 ; 286 ; 12090 ; 24000
50000 ; 1000 ; 829 ; 289 ; 12496 ; 24000
28000 ; 1000 ; 828 ; 298 ; 12317 ; 24000
36000 ; 1000 ; 845 ; 283 ; 12113 ; 24000
50000 ; 1000 ; 812 ; 290 ; 12303 ; 24000
28000 ; 1000 ; 815 ; 298 ; 12110 ; 24000
36000 ; 1000 ; 845 ; 299 ; 12060 ; 24000
50000 ; 1000 ; 811 ; 302 ; 12322 ; 24000
36000 ; 1000 ; 859 ; 315 ; 12182 ; 24000
50000 ; 1000 ; 794 ; 290 ; 12337 ; 24000
158000 ; 1000 ; 845 ; 325 ; 13765 ; 24000
36000 ; 1000 ; 850 ; 289 ; 12072 ; 24000
158000 ; 1000 ; 854 ; 275 ; 13947 ; 24000
86000 ; 1000 ; 813 ; 322 ; 12796 ; 24000
36000 ; 1000 ; 852 ; 290 ; 12178 ; 24000
158000 ; 1000 ; 838 ; 297 ; 13908 ; 24000
86000 ; 1000 ; 835 ; 308 ; 13034 ; 24000
36000 ; 1000 ; 832 ; 293 ; 12081 ; 24000
158000 ; 1000 ; 840 ; 301 ; 13871 ; 24000
86000 ; 1000 ; 822 ; 300 ; 12813 ; 24000
50000 ; 1000 ; 854 ; 303 ; 12301 ; 24000
158000 ; 1000 ; 863 ; 310 ; 13881 ; 24000
86000 ; 1000 ; 813 ; 314 ; 12872 ; 24000
50000 ; 1000 ; 845 ; 298 ; 12303 ; 24000
158000 ; 1000 ; 851 ; 291 ; 13805 ; 24000
86000 ; 1000 ; 822 ; 314 ; 12978 ; 24000
50000 ; 1000 ; 851 ; 287 ; 12309 ; 24000
158000 ; 1000 ; 863 ; 291 ; 13938 ; 24000
86000 ; 1000 ; 818 ; 307 ; 12943 ; 24000
50000 ; 1000 ; 853 ; 313 ; 12370 ; 24000
158000 ; 1000 ; 843 ; 320 ; 13659 ; 24000
86000 ; 1000 ; 842 ; 313 ; 12954 ; 24000
50000 ; 1000 ; 856 ; 314 ; 12335 ; 24000
158000 ; 1000 ; 834 ; 302 ; 13853 ; 24000
86000 ; 1000 ; 832 ; 294 ; 12986 ; 24000
50000 ; 1000 ; 842 ; 302 ; 12323 ; 24000
158000 ; 1000 ; 866 ; 320 ; 13841 ; 24000
86000 ; 1000 ; 827 ; 308 ; 12904 ; 24000
50000 ; 1000 ; 863 ; 274 ; 12433 ; 24000
86000 ; 1000 ; 831 ; 295 ; 12909 ; 24000
56000 ; 1000 ; 858 ; 286 ; 12696 ; 24000
50000 ; 1000 ; 872 ; 304 ; 12469 ; 24000
56000 ; 1000 ; 839 ; 290 ; 12756 ; 24000
50000 ; 1000 ; 843 ; 309 ; 12377 ; 24000
56000 ; 1000 ; 843 ; 283 ; 12745 ; 24000
342000 ; 1000 ; 825 ; 312 ; 14317 ; 24000
50000 ; 1000 ; 855 ; 318 ; 12488 ; 24000
56000 ; 1000 ; 841 ; 298 ; 12702 ; 24000
342000 ; 1000 ; 858 ; 295 ; 14441 ; 24000
56000 ; 1000 ; 846 ; 336 ; 12854 ; 24000
86000 ; 1000 ; 863 ; 317 ; 12789 ; 24000
342000 ; 1000 ; 847 ; 309 ; 14312 ; 24000
56000 ; 1000 ; 846 ; 288 ; 12752 ; 24000
86000 ; 1000 ; 864 ; 294 ; 13061 ; 24000
342000 ; 1000 ; 852 ; 295 ; 14311 ; 24000
56000 ; 1000 ; 849 ; 310 ; 12765 ; 24000
86000 ; 1000 ; 867 ; 293 ; 12941 ; 24000
342000 ; 1000 ; 850 ; 323 ; 14261 ; 24000
56000 ; 1000 ; 833 ; 313 ; 12658 ; 24000
86000 ; 1000 ; 871 ; 297 ; 13052 ; 24000
342000 ; 1000 ; 818 ; 295 ; 14282 ; 24000
56000 ; 1000 ; 845 ; 297 ; 12702 ; 24000
86000 ; 1000 ; 878 ; 302 ; 13065 ; 24000
342000 ; 1000 ; 840 ; 306 ; 14293 ; 24000
56000 ; 1000 ; 876 ; 274 ; 12816 ; 24000
86000 ; 1000 ; 862 ; 301 ; 13038 ; 24000
342000 ; 1000 ; 854 ; 315 ; 14490 ; 24000
86000 ; 1000 ; 853 ; 292 ; 13036 ; 24000
342000 ; 1000 ; 832 ; 308 ; 14320 ; 24000
86000 ; 1000 ; 874 ; 328 ; 13123 ; 24000
342000 ; 1000 ; 830 ; 310 ; 14256 ; 24000
316000 ; 1000 ; 848 ; 301 ; 14602 ; 24000
86000 ; 1000 ; 862 ; 296 ; 12886 ; 24000
316000 ; 1000 ; 868 ; 314 ; 14805 ; 24000
86000 ; 1000 ; 867 ; 292 ; 13001 ; 24000
316000 ; 1000 ; 863 ; 305 ; 14630 ; 24000
316000 ; 1000 ; 872 ; 290 ; 14750 ; 24000
316000 ; 1000 ; 846 ; 301 ; 14602 ; 24000
342000 ; 1000 ; 885 ; 299 ; 14486 ; 24000
316000 ; 1000 ; 846 ; 326 ; 14685 ; 24000
342000 ; 1000 ; 884 ; 285 ; 14419 ; 24000
316000 ; 1000 ; 826 ; 307 ; 14607 ; 24000
342000 ; 1000 ; 879 ; 289 ; 14480 ; 24000
316000 ; 1000 ; 854 ; 306 ; 14692 ; 24000
342000 ; 1000 ; 882 ; 309 ; 14467 ; 24000
316000 ; 1000 ; 849 ; 330 ; 14689 ; 24000
342000 ; 1000 ; 885 ; 316 ; 14480 ; 24000
316000 ; 1000 ; 879 ; 287 ; 14658 ; 24000
342000 ; 1000 ; 888 ; 299 ; 14493 ; 24000
342000 ; 1000 ; 877 ; 303 ; 14461 ; 24000
342000 ; 1000 ; 866 ; 291 ; 14437 ; 24000
132000 ; 1000 ; 839 ; 293 ; 13713 ; 24000
2970000 ; 1000 ; 842 ; 293 ; 17272 ; 24000
342000 ; 1000 ; 866 ; 297 ; 14441 ; 24000
132000 ; 1000 ; 848 ; 330 ; 13676 ; 24000
2970000 ; 1000 ; 858 ; 282 ; 17291 ; 24000
342000 ; 1000 ; 884 ; 267 ; 14554 ; 24000
132000 ; 1000 ; 846 ; 291 ; 13625 ; 24000
2970000 ; 1000 ; 849 ; 298 ; 17165 ; 24000
132000 ; 1000 ; 847 ; 323 ; 13731 ; 24000
2970000 ; 1000 ; 860 ; 301 ; 17286 ; 24000
132000 ; 1000 ; 852 ; 306 ; 13726 ; 24000
2970000 ; 1000 ; 856 ; 303 ; 17204 ; 24000
132000 ; 1000 ; 841 ; 310 ; 13716 ; 24000
2970000 ; 1000 ; 846 ; 297 ; 17272 ; 24000
132000 ; 1000 ; 834 ; 318 ; 13517 ; 24000
2970000 ; 1000 ; 838 ; 277 ; 17269 ; 24000
132000 ; 1000 ; 850 ; 302 ; 13743 ; 24000
2970000 ; 1000 ; 858 ; 286 ; 17263 ; 24000
132000 ; 1000 ; 841 ; 315 ; 13672 ; 24000
2970000 ; 1000 ; 860 ; 308 ; 17248 ; 24000
132000 ; 1000 ; 845 ; 276 ; 13570 ; 24000
2970000 ; 1000 ; 852 ; 308 ; 17258 ; 24000
184000 ; 1000 ; 825 ; 298 ; 13920 ; 24000
184000 ; 1000 ; 867 ; 296 ; 14056 ; 24000
184000 ; 1000 ; 827 ; 323 ; 13970 ; 24000
184000 ; 1000 ; 842 ; 323 ; 13891 ; 24000
184000 ; 1000 ; 854 ; 302 ; 14017 ; 24000
2970000 ; 1000 ; 888 ; 312 ; 17130 ; 24000
184000 ; 1000 ; 827 ; 275 ; 13925 ; 24000
318000 ; 1000 ; 849 ; 268 ; 14132 ; 24000
2970000 ; 1000 ; 886 ; 276 ; 17358 ; 24000
184000 ; 1000 ; 841 ; 306 ; 13964 ; 24000
318000 ; 1000 ; 834 ; 317 ; 14293 ; 24000
2970000 ; 1000 ; 865 ; 295 ; 17379 ; 24000
184000 ; 1000 ; 848 ; 287 ; 13887 ; 24000
318000 ; 1000 ; 848 ; 300 ; 14179 ; 24000
2970000 ; 1000 ; 883 ; 322 ; 17526 ; 24000
184000 ; 1000 ; 850 ; 308 ; 14112 ; 24000
318000 ; 1000 ; 834 ; 299 ; 14187 ; 24000
2970000 ; 1000 ; 888 ; 292 ; 17235 ; 24000
184000 ; 1000 ; 855 ; 307 ; 14009 ; 24000
318000 ; 1000 ; 840 ; 297 ; 14256 ; 24000
2970000 ; 1000 ; 890 ; 302 ; 17381 ; 24000
318000 ; 1000 ; 849 ; 274 ; 14405 ; 24000
2970000 ; 1000 ; 900 ; 310 ; 17383 ; 24000
318000 ; 1000 ; 849 ; 300 ; 14171 ; 24000
2970000 ; 1000 ; 874 ; 299 ; 17324 ; 24000
318000 ; 1000 ; 819 ; 293 ; 14208 ; 24000
2970000 ; 1000 ; 899 ; 284 ; 17339 ; 24000
352000 ; 1000 ; 855 ; 316 ; 14784 ; 24000
318000 ; 1000 ; 822 ; 308 ; 14134 ; 24000
2970000 ; 1000 ; 887 ; 311 ; 17338 ; 24000
352000 ; 1000 ; 851 ; 280 ; 14829 ; 24000
318000 ; 1000 ; 846 ; 318 ; 14233 ; 24000
352000 ; 1000 ; 864 ; 309 ; 14744 ; 24000
352000 ; 1000 ; 855 ; 282 ; 14827 ; 24000
352000 ; 1000 ; 877 ; 300 ; 14914 ; 24000
262000 ; 1000 ; 837 ; 313 ; 13861 ; 24000
352000 ; 1000 ; 873 ; 288 ; 14726 ; 24000
262000 ; 1000 ; 833 ; 329 ; 14065 ; 24000
352000 ; 1000 ; 854 ; 306 ; 14539 ; 24000
262000 ; 1000 ; 826 ; 318 ; 13911 ; 24000
352000 ; 1000 ; 876 ; 308 ; 14683 ; 24000
262000 ; 1000 ; 843 ; 310 ; 13945 ; 24000
352000 ; 1000 ; 840 ; 288 ; 14806 ; 24000
262000 ; 1000 ; 822 ; 310 ; 13949 ; 24000
318000 ; 1000 ; 865 ; 338 ; 14366 ; 24000
352000 ; 1000 ; 862 ; 322 ; 14775 ; 24000
262000 ; 1000 ; 840 ; 315 ; 13910 ; 24000
318000 ; 1000 ; 867 ; 285 ; 14261 ; 24000
262000 ; 1000 ; 854 ; 327 ; 14136 ; 24000
318000 ; 1000 ; 876 ; 284 ; 14429 ; 24000
262000 ; 1000 ; 836 ; 280 ; 14014 ; 24000
318000 ; 1000 ; 888 ; 292 ; 14430 ; 24000
262000 ; 1000 ; 828 ; 299 ; 14003 ; 24000
318000 ; 1000 ; 881 ; 310 ; 14334 ; 24000
262000 ; 1000 ; 809 ; 312 ; 13888 ; 24000
318000 ; 1000 ; 873 ; 286 ; 14373 ; 24000
318000 ; 1000 ; 871 ; 306 ; 14377 ; 24000
318000 ; 1000 ; 872 ; 310 ; 14287 ; 24000
242000 ; 1000 ; 830 ; 312 ; 13960 ; 24000
318000 ; 1000 ; 864 ; 299 ; 14312 ; 24000
242000 ; 1000 ; 857 ; 311 ; 14008 ; 24000
318000 ; 1000 ; 869 ; 294 ; 14347 ; 24000
242000 ; 1000 ; 845 ; 292 ; 13804 ; 24000
242000 ; 1000 ; 819 ; 279 ; 13817 ; 24000
242000 ; 1000 ; 836 ; 305 ; 13735 ; 24000
262000 ; 1000 ; 874 ; 303 ; 14195 ; 24000
242000 ; 1000 ; 825 ; 315 ; 13750 ; 24000
262000 ; 1000 ; 887 ; 278 ; 14069 ; 24000
242000 ; 1000 ; 853 ; 320 ; 13842 ; 24000
262000 ; 1000 ; 856 ; 283 ; 14090 ; 24000
242000 ; 1000 ; 818 ; 307 ; 13768 ; 24000
262000 ; 1000 ; 871 ; 316 ; 14079 ; 24000
242000 ; 1000 ; 848 ; 308 ; 13858 ; 24000
262000 ; 1000 ; 870 ; 296 ; 14145 ; 24000
2758000 ; 1000 ; 868 ; 291 ; 17727 ; 24000
242000 ; 1000 ; 822 ; 316 ; 13806 ; 24000
262000 ; 1000 ; 878 ; 315 ; 14157 ; 24000
2758000 ; 1000 ; 871 ; 284 ; 17525 ; 24000
262000 ; 1000 ; 874 ; 285 ; 14183 ; 24000
2758000 ; 1000 ; 880 ; 308 ; 17669 ; 24000
262000 ; 1000 ; 868 ; 297 ; 14184 ; 24000
2758000 ; 1000 ; 883 ; 283 ; 17527 ; 24000
262000 ; 1000 ; 873 ; 302 ; 14104 ; 24000
2758000 ; 1000 ; 854 ; 298 ; 17539 ; 24000
428000 ; 1000 ; 824 ; 291 ; 14688 ; 24000
262000 ; 1000 ; 855 ; 292 ; 14024 ; 24000
2758000 ; 1000 ; 863 ; 305 ; 17519 ; 24000
428000 ; 1000 ; 831 ; 298 ; 14639 ; 24000
2758000 ; 1000 ; 878 ; 300 ; 17537 ; 24000
428000 ; 1000 ; 847 ; 310 ; 14719 ; 24000
242000 ; 1000 ; 876 ; 315 ; 14066 ; 24000
2758000 ; 1000 ; 884 ; 304 ; 17577 ; 24000
428000 ; 1000 ; 848 ; 284 ; 14722 ; 24000
242000 ; 1000 ; 864 ; 306 ; 13833 ; 24000
2758000 ; 1000 ; 865 ; 330 ; 17616 ; 24000
428000 ; 1000 ; 838 ; 322 ; 14711 ; 24000
242000 ; 1000 ; 874 ; 305 ; 14039 ; 24000
2758000 ; 1000 ; 858 ; 309 ; 17635 ; 24000
428000 ; 1000 ; 829 ; 325 ; 14584 ; 24000
242000 ; 1000 ; 881 ; 289 ; 13963 ; 24000
428000 ; 1000 ; 829 ; 300 ; 14503 ; 24000
242000 ; 1000 ; 870 ; 320 ; 14081 ; 24000
428000 ; 1000 ; 823 ; 312 ; 14712 ; 24000
242000 ; 1000 ; 874 ; 286 ; 13915 ; 24000
428000 ; 1000 ; 849 ; 327 ; 14608 ; 24000
242000 ; 1000 ; 850 ; 299 ; 13922 ; 24000
428000 ; 1000 ; 841 ; 288 ; 14709 ; 24000
242000 ; 1000 ; 874 ; 302 ; 13954 ; 24000
32000 ; 1000 ; 827 ; 302 ; 12223 ; 24000
242000 ; 1000 ; 882 ; 297 ; 13963 ; 24000
242000 ; 1000 ; 849 ; 310 ; 14059 ; 24000
32000 ; 1000 ; 817 ; 275 ; 12193 ; 24000
32000 ; 1000 ; 824 ; 281 ; 12222 ; 24000
422000 ; 1000 ; 823 ; 325 ; 14537 ; 24000
32000 ; 1000 ; 856 ; 298 ; 12248 ; 24000
422000 ; 1000 ; 847 ; 317 ; 14618 ; 24000
32000 ; 1000 ; 842 ; 321 ; 12289 ; 24000
428000 ; 1000 ; 868 ; 288 ; 14691 ; 24000
422000 ; 1000 ; 821 ; 295 ; 14736 ; 24000
32000 ; 1000 ; 851 ; 326 ; 12299 ; 24000
428000 ; 1000 ; 865 ; 311 ; 14578 ; 24000
422000 ; 1000 ; 836 ; 289 ; 14726 ; 24000
32000 ; 1000 ; 840 ; 305 ; 12347 ; 24000
428000 ; 1000 ; 874 ; 305 ; 14745 ; 24000
422000 ; 1000 ; 832 ; 287 ; 14616 ; 24000
32000 ; 1000 ; 823 ; 311 ; 12210 ; 24000
428000 ; 1000 ; 872 ; 295 ; 14672 ; 24000
422000 ; 1000 ; 830 ; 305 ; 14588 ; 24000
32000 ; 1000 ; 838 ; 315 ; 12268 ; 24000
428000 ; 1000 ; 872 ; 292 ; 14708 ; 24000
422000 ; 1000 ; 844 ; 305 ; 14589 ; 24000
32000 ; 1000 ; 833 ; 308 ; 12146 ; 24000
428000 ; 1000 ; 882 ; 316 ; 14735 ; 24000
422000 ; 1000 ; 845 ; 311 ; 14639 ; 24000
428000 ; 1000 ; 883 ; 309 ; 14754 ; 24000
422000 ; 1000 ; 825 ; 327 ; 14573 ; 24000
428000 ; 1000 ; 856 ; 295 ; 14689 ; 24000
422000 ; 1000 ; 860 ; 295 ; 14640 ; 24000
294000 ; 1000 ; 841 ; 283 ; 14502 ; 24000
428000 ; 1000 ; 878 ; 312 ; 14760 ; 24000
294000 ; 1000 ; 838 ; 298 ; 14505 ; 24000
428000 ; 1000 ; 877 ; 276 ; 14701 ; 24000
294000 ; 1000 ; 836 ; 326 ; 14508 ; 24000
114000 ; 1000 ; 834 ; 293 ; 13291 ; 24000
294000 ; 1000 ; 846 ; 309 ; 14609 ; 24000
114000 ; 1000 ; 832 ; 298 ; 13243 ; 24000
294000 ; 1000 ; 849 ; 328 ; 14444 ; 24000
114000 ; 1000 ; 839 ; 289 ; 13188 ; 24000
294000 ; 1000 ; 844 ; 306 ; 14464 ; 24000
114000 ; 1000 ; 853 ; 282 ; 13375 ; 24000
422000 ; 1000 ; 898 ; 305 ; 14874 ; 24000
294000 ; 1000 ; 859 ; 293 ; 14571 ; 24000
114000 ; 1000 ; 831 ; 303 ; 13217 ; 24000
422000 ; 1000 ; 876 ; 289 ; 14586 ; 24000
294000 ; 1000 ; 851 ; 327 ; 14580 ; 24000
114000 ; 1000 ; 813 ; 287 ; 13140 ; 24000
422000 ; 1000 ; 889 ; 286 ; 14823 ; 24000
294000 ; 1000 ; 835 ; 293 ; 14487 ; 24000
422000 ; 1000 ; 872 ; 311 ; 14728 ; 24000
114000 ; 1000 ; 824 ; 298 ; 13150 ; 24000
294000 ; 1000 ; 858 ; 318 ; 14591 ; 24000
422000 ; 1000 ; 894 ; 315 ; 14683 ; 24000
114000 ; 1000 ; 847 ; 318 ; 13204 ; 24000
422000 ; 1000 ; 870 ; 309 ; 14559 ; 24000
114000 ; 1000 ; 857 ; 300 ; 13310 ; 24000
20000 ; 1000 ; 822 ; 280 ; 11871 ; 24000
422000 ; 1000 ; 884 ; 295 ; 14751 ; 24000
114000 ; 1000 ; 809 ; 295 ; 13196 ; 24000
20000 ; 1000 ; 810 ; 303 ; 11837 ; 24000
422000 ; 1000 ; 880 ; 296 ; 14680 ; 24000
20000 ; 1000 ; 824 ; 317 ; 11824 ; 24000
422000 ; 1000 ; 866 ; 308 ; 14737 ; 24000
